"countrynum","statenum","route","stateroute","year","aou","stoptotal","speciestotal"
840,63,107,63107,2014,5110,24,96
840,63,107,63107,2014,5130,1,2
840,63,107,63107,2014,5870,7,8
840,63,107,63107,2014,5930,9,10
840,63,107,63107,2014,5970,4,5
840,63,107,63107,2014,5980,11,16
840,63,107,63107,2014,6110,3,4
840,63,107,63107,2014,6130,1,16
840,63,107,63107,2014,6310,4,4
840,63,107,63107,2014,6370,36,83
840,63,107,63107,2014,6380,1,1
840,63,107,63107,2014,6390,2,2
840,63,107,63107,2014,6480,1,1
840,63,107,63107,2014,6630,3,3
840,63,107,63107,2014,6670,1,1
840,63,107,63107,2014,6710,6,7
840,63,107,63107,2014,6730,26,48
840,63,107,63107,2014,6740,2,2
840,63,107,63107,2014,6810,36,69
840,63,107,63107,2014,6830,2,2
840,63,107,63107,2014,6840,2,2
840,63,107,63107,2014,7030,1,1
840,63,107,63107,2014,7040,8,10
840,63,107,63107,2014,7180,45,123
840,63,107,63107,2014,7210,1,1
840,63,107,63107,2014,7290,3,5
840,63,107,63107,2014,7310,8,15
840,63,107,63107,2014,7360,8,12
840,63,107,63107,2015,580,1,2
840,63,107,63107,2015,1200,1,1
840,63,107,63107,2015,1440,5,15
840,63,107,63107,2015,1720,1,4
840,63,107,63107,2015,1940,3,3
840,63,107,63107,2015,2010,8,9
840,63,107,63107,2015,2730,3,6
840,63,107,63107,2015,2890,14,27
840,63,107,63107,2015,3160,14,22
840,63,107,63107,2015,3250,5,11
840,63,107,63107,2015,3370,2,2
840,63,107,63107,2015,3390,1,1
840,63,107,63107,2015,3640,3,3
840,63,107,63107,2015,3680,2,2
840,63,107,63107,2015,3870,10,13
840,63,107,63107,2015,3930,3,3
840,63,107,63107,2015,3940,7,9
840,63,107,63107,2015,4050,20,28
840,63,107,63107,2015,4060,9,10
840,63,107,63107,2015,4090,26,40
840,63,107,63107,2015,4120,12,19
840,63,107,63107,2015,4280,3,4
840,63,107,63107,2015,4440,1,1
840,63,107,63107,2015,4520,29,51
840,63,107,63107,2015,4610,2,3
840,63,107,63107,2015,4770,2,2
840,63,107,63107,2015,4930,2,2
840,63,107,63107,2015,4950,10,15
840,63,107,63107,2015,5010,2,6
840,63,107,63107,2015,5060,1,1
840,63,107,63107,2015,5110,28,68
840,63,107,63107,2015,5130,1,1
840,63,107,63107,2015,5870,11,11
840,63,107,63107,2015,5930,10,12
840,63,107,63107,2015,5970,3,3
840,63,107,63107,2015,5980,4,5
840,63,107,63107,2015,6100,1,1
840,63,107,63107,2015,6110,3,4
840,63,107,63107,2015,6130,1,5
840,63,107,63107,2015,6310,4,5
840,63,107,63107,2015,6370,38,92
840,63,107,63107,2015,6390,2,2
840,63,107,63107,2015,6630,6,6
840,63,107,63107,2015,6670,1,1
840,63,107,63107,2015,6710,3,3
840,63,107,63107,2015,6730,23,33
840,63,107,63107,2015,6740,1,1
840,63,107,63107,2015,6810,35,70
840,63,107,63107,2015,6830,2,2
840,63,107,63107,2015,6840,4,4
840,63,107,63107,2015,7030,1,1
840,63,107,63107,2015,7040,13,14
840,63,107,63107,2015,7180,42,127
840,63,107,63107,2015,7290,4,7
840,63,107,63107,2015,7310,2,3
840,63,107,63107,2015,7360,4,8
840,63,107,63107,2015,7610,2,2
840,63,107,63107,2015,7660,2,2
840,63,107,63107,2016,580,3,9
840,63,107,63107,2016,690,1,1
840,63,107,63107,2016,1200,2,2
840,63,107,63107,2016,1260,1,1
840,63,107,63107,2016,1440,5,8
840,63,107,63107,2016,1940,2,2
840,63,107,63107,2016,1960,1,1
840,63,107,63107,2016,2010,2,2
840,63,107,63107,2016,2730,1,1
840,63,107,63107,2016,2890,11,19
840,63,107,63107,2016,3160,9,15
840,63,107,63107,2016,3250,3,3
840,63,107,63107,2016,3520,1,1
840,63,107,63107,2016,3680,5,6
840,63,107,63107,2016,3870,13,18
840,63,107,63107,2016,3930,3,4
840,63,107,63107,2016,3940,17,21
840,63,107,63107,2016,4050,22,39
840,63,107,63107,2016,4060,11,16
840,63,107,63107,2016,4090,26,34
840,63,107,63107,2016,4120,19,35
840,63,107,63107,2016,4280,2,3
840,63,107,63107,2016,4440,3,3
840,63,107,63107,2016,4520,31,55
840,63,107,63107,2016,4610,1,1
840,63,107,63107,2016,4770,2,3
840,63,107,63107,2016,4930,6,9
840,63,107,63107,2016,4950,6,6
840,63,107,63107,2016,4980,2,2
840,63,107,63107,2016,5010,1,2
840,63,107,63107,2016,5110,14,39
840,63,107,63107,2016,5130,2,4
840,63,107,63107,2016,5870,8,11
840,63,107,63107,2016,5930,10,13
840,63,107,63107,2016,5970,3,4
840,63,107,63107,2016,5980,7,8
840,63,107,63107,2016,6110,5,9
840,63,107,63107,2016,6130,1,4
840,63,107,63107,2016,6190,3,5
840,63,107,63107,2016,6310,3,3
840,63,107,63107,2016,6370,34,74
840,63,107,63107,2016,6380,1,1
840,63,107,63107,2016,6390,3,3
840,63,107,63107,2016,6630,3,3
840,63,107,63107,2016,6710,7,7
840,63,107,63107,2016,6730,27,45
840,63,107,63107,2016,6810,34,69
840,63,107,63107,2016,6840,1,1
840,63,107,63107,2016,7040,9,17
840,63,107,63107,2016,7180,46,121
840,63,107,63107,2016,7360,9,14
840,63,107,63107,2016,7610,1,1
840,63,107,63107,2016,7660,1,2
840,63,108,63108,2000,580,2,2
840,63,108,63108,2000,1200,1,1
840,63,108,63108,2000,1440,1,3
840,63,108,63108,2000,1940,3,4
840,63,108,63108,2000,2001,1,2
840,63,108,63108,2000,2010,1,1
840,63,108,63108,2000,2730,4,5
840,63,108,63108,2000,2890,9,13
840,63,108,63108,2000,3160,23,33
840,63,108,63108,2000,3260,1,2
840,63,108,63108,2000,3370,1,1
840,63,108,63108,2000,3390,1,1
840,63,108,63108,2000,3870,14,14
840,63,108,63108,2000,3940,1,2
840,63,108,63108,2000,4090,7,7
840,63,108,63108,2000,4120,1,1
840,63,108,63108,2000,4160,3,5
840,63,108,63108,2000,4280,2,2
840,63,108,63108,2000,4440,4,4
840,63,108,63108,2000,4520,19,26
840,63,108,63108,2000,4610,12,12
840,63,108,63108,2000,4650,11,13
840,63,108,63108,2000,4770,8,9
840,63,108,63108,2000,4880,19,30
840,63,108,63108,2000,4900,1,1
840,63,108,63108,2000,4930,5,20
840,63,108,63108,2000,4950,15,60
840,63,108,63108,2000,4980,1,2
840,63,108,63108,2000,5010,1,1
840,63,108,63108,2000,5060,3,3
840,63,108,63108,2000,5110,10,35
840,63,108,63108,2000,5190,1,1
840,63,108,63108,2000,5290,3,6
840,63,108,63108,2000,5600,13,19
840,63,108,63108,2000,5630,1,1
840,63,108,63108,2000,5870,25,36
840,63,108,63108,2000,5930,34,49
840,63,108,63108,2000,5970,9,10
840,63,108,63108,2000,5980,28,41
840,63,108,63108,2000,6100,9,11
840,63,108,63108,2000,6110,12,36
840,63,108,63108,2000,6130,3,4
840,63,108,63108,2000,6240,5,5
840,63,108,63108,2000,6280,1,1
840,63,108,63108,2000,6310,20,29
840,63,108,63108,2000,6360,1,1
840,63,108,63108,2000,6370,2,2
840,63,108,63108,2000,6480,9,11
840,63,108,63108,2000,6630,6,8
840,63,108,63108,2000,6710,19,23
840,63,108,63108,2000,6730,12,15
840,63,108,63108,2000,6740,12,13
840,63,108,63108,2000,6810,21,23
840,63,108,63108,2000,6830,12,14
840,63,108,63108,2000,6840,2,2
840,63,108,63108,2000,6870,4,5
840,63,108,63108,2000,7030,12,16
840,63,108,63108,2000,7040,15,31
840,63,108,63108,2000,7050,1,1
840,63,108,63108,2000,7180,18,21
840,63,108,63108,2000,7270,1,1
840,63,108,63108,2000,7290,1,2
840,63,108,63108,2000,7310,22,30
840,63,108,63108,2000,7360,6,9
840,63,108,63108,2000,7510,10,15
840,63,108,63108,2000,7550,13,15
840,63,108,63108,2000,7610,9,17
840,63,108,63108,2000,7660,5,6
840,63,108,63108,2001,1440,1,1
840,63,108,63108,2001,1940,3,3
840,63,108,63108,2001,2010,1,1
840,63,108,63108,2001,2730,7,9
840,63,108,63108,2001,2890,10,12
840,63,108,63108,2001,3160,20,43
840,63,108,63108,2001,3250,2,2
840,63,108,63108,2001,3370,1,1
840,63,108,63108,2001,3390,3,3
840,63,108,63108,2001,3640,1,1
840,63,108,63108,2001,3680,2,2
840,63,108,63108,2001,3870,7,7
840,63,108,63108,2001,3940,2,2
840,63,108,63108,2001,4050,2,2
840,63,108,63108,2001,4060,1,1
840,63,108,63108,2001,4090,6,6
840,63,108,63108,2001,4120,2,2
840,63,108,63108,2001,4171,1,1
840,63,108,63108,2001,4230,4,6
840,63,108,63108,2001,4280,4,8
840,63,108,63108,2001,4440,6,7
840,63,108,63108,2001,4520,23,27
840,63,108,63108,2001,4610,6,6
840,63,108,63108,2001,4650,6,9
840,63,108,63108,2001,4770,6,7
840,63,108,63108,2001,4880,23,41
840,63,108,63108,2001,4900,8,11
840,63,108,63108,2001,4930,10,14
840,63,108,63108,2001,4950,17,31
840,63,108,63108,2001,4980,1,1
840,63,108,63108,2001,5010,2,2
840,63,108,63108,2001,5060,8,10
840,63,108,63108,2001,5110,13,48
840,63,108,63108,2001,5190,2,3
840,63,108,63108,2001,5290,1,1
840,63,108,63108,2001,5600,15,25
840,63,108,63108,2001,5630,1,1
840,63,108,63108,2001,5870,15,21
840,63,108,63108,2001,5930,29,40
840,63,108,63108,2001,5970,10,13
840,63,108,63108,2001,5980,22,30
840,63,108,63108,2001,6100,14,15
840,63,108,63108,2001,6110,11,36
840,63,108,63108,2001,6130,6,14
840,63,108,63108,2001,6240,5,5
840,63,108,63108,2001,6280,2,2
840,63,108,63108,2001,6310,13,16
840,63,108,63108,2001,6360,2,2
840,63,108,63108,2001,6370,3,4
840,63,108,63108,2001,6390,6,6
840,63,108,63108,2001,6480,7,8
840,63,108,63108,2001,6630,2,2
840,63,108,63108,2001,6710,19,24
840,63,108,63108,2001,6730,10,13
840,63,108,63108,2001,6740,13,16
840,63,108,63108,2001,6810,21,26
840,63,108,63108,2001,6830,16,17
840,63,108,63108,2001,6840,4,5
840,63,108,63108,2001,6870,1,2
840,63,108,63108,2001,7030,10,15
840,63,108,63108,2001,7040,11,16
840,63,108,63108,2001,7050,8,9
840,63,108,63108,2001,7180,14,15
840,63,108,63108,2001,7270,1,1
840,63,108,63108,2001,7290,3,4
840,63,108,63108,2001,7310,17,21
840,63,108,63108,2001,7360,5,8
840,63,108,63108,2001,7510,11,12
840,63,108,63108,2001,7550,10,13
840,63,108,63108,2001,7610,5,9
840,63,108,63108,2001,7660,10,15
840,63,108,63108,2002,580,1,2
840,63,108,63108,2002,1840,1,1
840,63,108,63108,2002,1940,2,2
840,63,108,63108,2002,2010,2,3
840,63,108,63108,2002,2730,5,8
840,63,108,63108,2002,2890,18,22
840,63,108,63108,2002,3160,17,27
840,63,108,63108,2002,3390,2,2
840,63,108,63108,2002,3870,11,11
840,63,108,63108,2002,3940,2,2
840,63,108,63108,2002,4050,4,4
840,63,108,63108,2002,4090,13,16
840,63,108,63108,2002,4160,1,1
840,63,108,63108,2002,4230,5,8
840,63,108,63108,2002,4280,3,4
840,63,108,63108,2002,4440,5,5
840,63,108,63108,2002,4520,15,17
840,63,108,63108,2002,4560,1,1
840,63,108,63108,2002,4610,15,15
840,63,108,63108,2002,4650,8,8
840,63,108,63108,2002,4770,9,9
840,63,108,63108,2002,4880,21,35
840,63,108,63108,2002,4900,3,7
840,63,108,63108,2002,4930,9,18
840,63,108,63108,2002,4950,19,34
840,63,108,63108,2002,4980,1,1
840,63,108,63108,2002,5010,1,1
840,63,108,63108,2002,5060,7,7
840,63,108,63108,2002,5110,16,39
840,63,108,63108,2002,5290,2,5
840,63,108,63108,2002,5600,20,33
840,63,108,63108,2002,5870,17,22
840,63,108,63108,2002,5930,26,40
840,63,108,63108,2002,5970,10,14
840,63,108,63108,2002,5980,24,31
840,63,108,63108,2002,6100,4,4
840,63,108,63108,2002,6110,15,45
840,63,108,63108,2002,6130,2,5
840,63,108,63108,2002,6240,7,7
840,63,108,63108,2002,6280,4,4
840,63,108,63108,2002,6310,20,22
840,63,108,63108,2002,6360,1,1
840,63,108,63108,2002,6370,1,2
840,63,108,63108,2002,6390,2,2
840,63,108,63108,2002,6480,5,6
840,63,108,63108,2002,6630,8,8
840,63,108,63108,2002,6710,16,20
840,63,108,63108,2002,6730,6,8
840,63,108,63108,2002,6740,9,10
840,63,108,63108,2002,6810,21,25
840,63,108,63108,2002,6830,20,21
840,63,108,63108,2002,6840,3,3
840,63,108,63108,2002,6870,4,4
840,63,108,63108,2002,6882,2,2
840,63,108,63108,2002,7030,12,15
840,63,108,63108,2002,7040,10,17
840,63,108,63108,2002,7050,5,5
840,63,108,63108,2002,7180,17,18
840,63,108,63108,2002,7270,2,2
840,63,108,63108,2002,7290,2,2
840,63,108,63108,2002,7310,19,21
840,63,108,63108,2002,7360,5,6
840,63,108,63108,2002,7510,6,8
840,63,108,63108,2002,7550,13,16
840,63,108,63108,2002,7610,7,14
840,63,108,63108,2002,7660,7,11
840,63,108,63108,2003,1940,3,5
840,63,108,63108,2003,2010,1,1
840,63,108,63108,2003,2730,5,5
840,63,108,63108,2003,2890,15,21
840,63,108,63108,2003,3100,1,6
840,63,108,63108,2003,3160,20,34
840,63,108,63108,2003,3250,3,3
840,63,108,63108,2003,3390,1,1
840,63,108,63108,2003,3680,1,1
840,63,108,63108,2003,3870,3,3
840,63,108,63108,2003,3900,1,1
840,63,108,63108,2003,4090,9,10
840,63,108,63108,2003,4120,2,2
840,63,108,63108,2003,4160,1,1
840,63,108,63108,2003,4200,1,1
840,63,108,63108,2003,4230,4,6
840,63,108,63108,2003,4280,3,3
840,63,108,63108,2003,4440,4,4
840,63,108,63108,2003,4520,13,15
840,63,108,63108,2003,4610,11,13
840,63,108,63108,2003,4650,12,13
840,63,108,63108,2003,4770,9,12
840,63,108,63108,2003,4880,20,39
840,63,108,63108,2003,4900,4,5
840,63,108,63108,2003,4930,9,38
840,63,108,63108,2003,4950,16,35
840,63,108,63108,2003,4980,3,6
840,63,108,63108,2003,5010,2,3
840,63,108,63108,2003,5060,11,13
840,63,108,63108,2003,5110,18,53
840,63,108,63108,2003,5190,4,7
840,63,108,63108,2003,5290,2,3
840,63,108,63108,2003,5600,10,17
840,63,108,63108,2003,5630,1,1
840,63,108,63108,2003,5870,19,24
840,63,108,63108,2003,5930,22,37
840,63,108,63108,2003,5970,12,13
840,63,108,63108,2003,5980,31,50
840,63,108,63108,2003,6100,6,7
840,63,108,63108,2003,6110,21,48
840,63,108,63108,2003,6130,2,4
840,63,108,63108,2003,6240,5,7
840,63,108,63108,2003,6280,1,1
840,63,108,63108,2003,6310,17,20
840,63,108,63108,2003,6360,1,1
840,63,108,63108,2003,6370,3,6
840,63,108,63108,2003,6380,1,1
840,63,108,63108,2003,6390,2,3
840,63,108,63108,2003,6480,4,6
840,63,108,63108,2003,6630,6,7
840,63,108,63108,2003,6710,15,18
840,63,108,63108,2003,6730,7,7
840,63,108,63108,2003,6740,13,17
840,63,108,63108,2003,6760,1,1
840,63,108,63108,2003,6770,1,1
840,63,108,63108,2003,6810,15,23
840,63,108,63108,2003,6830,19,22
840,63,108,63108,2003,6840,4,9
840,63,108,63108,2003,6870,3,3
840,63,108,63108,2003,6882,2,4
840,63,108,63108,2003,7030,12,19
840,63,108,63108,2003,7040,14,25
840,63,108,63108,2003,7050,5,6
840,63,108,63108,2003,7180,16,17
840,63,108,63108,2003,7270,1,1
840,63,108,63108,2003,7290,4,5
840,63,108,63108,2003,7310,10,10
840,63,108,63108,2003,7360,1,1
840,63,108,63108,2003,7510,10,12
840,63,108,63108,2003,7550,8,9
840,63,108,63108,2003,7610,6,16
840,63,108,63108,2003,7660,10,13
840,63,108,63108,2004,1440,1,3
840,63,108,63108,2004,1940,3,3
840,63,108,63108,2004,2890,13,16
840,63,108,63108,2004,3100,1,1
840,63,108,63108,2004,3160,22,37
840,63,108,63108,2004,3250,1,1
840,63,108,63108,2004,3390,2,2
840,63,108,63108,2004,3680,1,1
840,63,108,63108,2004,3870,14,14
840,63,108,63108,2004,4050,2,2
840,63,108,63108,2004,4090,6,6
840,63,108,63108,2004,4120,2,2
840,63,108,63108,2004,4160,4,5
840,63,108,63108,2004,4200,1,1
840,63,108,63108,2004,4230,6,10
840,63,108,63108,2004,4280,3,4
840,63,108,63108,2004,4440,5,6
840,63,108,63108,2004,4520,17,23
840,63,108,63108,2004,4610,10,10
840,63,108,63108,2004,4650,10,14
840,63,108,63108,2004,4770,2,3
840,63,108,63108,2004,4880,17,22
840,63,108,63108,2004,4900,1,1
840,63,108,63108,2004,4930,12,26
840,63,108,63108,2004,4950,14,22
840,63,108,63108,2004,4980,1,2
840,63,108,63108,2004,5010,2,3
840,63,108,63108,2004,5060,11,12
840,63,108,63108,2004,5110,6,14
840,63,108,63108,2004,5190,2,2
840,63,108,63108,2004,5290,2,2
840,63,108,63108,2004,5600,11,14
840,63,108,63108,2004,5870,22,28
840,63,108,63108,2004,5930,32,48
840,63,108,63108,2004,5970,10,10
840,63,108,63108,2004,5980,25,37
840,63,108,63108,2004,6100,10,13
840,63,108,63108,2004,6110,10,23
840,63,108,63108,2004,6130,6,7
840,63,108,63108,2004,6170,1,1
840,63,108,63108,2004,6240,2,2
840,63,108,63108,2004,6280,2,2
840,63,108,63108,2004,6310,17,21
840,63,108,63108,2004,6360,1,1
840,63,108,63108,2004,6370,5,5
840,63,108,63108,2004,6380,1,1
840,63,108,63108,2004,6390,4,5
840,63,108,63108,2004,6480,5,5
840,63,108,63108,2004,6630,4,5
840,63,108,63108,2004,6710,14,18
840,63,108,63108,2004,6730,2,2
840,63,108,63108,2004,6740,15,16
840,63,108,63108,2004,6770,2,2
840,63,108,63108,2004,6810,15,16
840,63,108,63108,2004,6830,13,16
840,63,108,63108,2004,6840,4,4
840,63,108,63108,2004,6870,1,1
840,63,108,63108,2004,6882,1,1
840,63,108,63108,2004,7030,12,20
840,63,108,63108,2004,7040,9,16
840,63,108,63108,2004,7050,4,5
840,63,108,63108,2004,7180,20,30
840,63,108,63108,2004,7310,18,21
840,63,108,63108,2004,7360,2,4
840,63,108,63108,2004,7510,13,17
840,63,108,63108,2004,7550,7,9
840,63,108,63108,2004,7610,6,6
840,63,108,63108,2004,7660,4,5
840,63,108,63108,2005,580,5,11
840,63,108,63108,2005,1200,1,1
840,63,108,63108,2005,1940,1,1
840,63,108,63108,2005,2890,10,12
840,63,108,63108,2005,3160,23,39
840,63,108,63108,2005,3250,4,20
840,63,108,63108,2005,3260,1,1
840,63,108,63108,2005,3390,1,1
840,63,108,63108,2005,3640,1,1
840,63,108,63108,2005,3680,1,1
840,63,108,63108,2005,3870,9,9
840,63,108,63108,2005,3940,2,2
840,63,108,63108,2005,4050,5,5
840,63,108,63108,2005,4090,9,9
840,63,108,63108,2005,4120,1,1
840,63,108,63108,2005,4160,3,3
840,63,108,63108,2005,4171,1,1
840,63,108,63108,2005,4200,1,1
840,63,108,63108,2005,4230,6,12
840,63,108,63108,2005,4280,2,2
840,63,108,63108,2005,4440,8,8
840,63,108,63108,2005,4520,18,22
840,63,108,63108,2005,4610,16,17
840,63,108,63108,2005,4650,14,19
840,63,108,63108,2005,4770,7,8
840,63,108,63108,2005,4880,14,20
840,63,108,63108,2005,4900,5,6
840,63,108,63108,2005,4930,10,25
840,63,108,63108,2005,4950,9,12
840,63,108,63108,2005,4980,1,1
840,63,108,63108,2005,5060,10,12
840,63,108,63108,2005,5110,10,34
840,63,108,63108,2005,5190,4,5
840,63,108,63108,2005,5290,7,12
840,63,108,63108,2005,5600,11,17
840,63,108,63108,2005,5630,1,1
840,63,108,63108,2005,5870,17,24
840,63,108,63108,2005,5930,28,40
840,63,108,63108,2005,5970,15,16
840,63,108,63108,2005,5980,27,45
840,63,108,63108,2005,6100,11,13
840,63,108,63108,2005,6110,15,34
840,63,108,63108,2005,6130,5,6
840,63,108,63108,2005,6170,1,1
840,63,108,63108,2005,6240,2,2
840,63,108,63108,2005,6280,3,3
840,63,108,63108,2005,6310,15,20
840,63,108,63108,2005,6370,5,5
840,63,108,63108,2005,6390,4,5
840,63,108,63108,2005,6480,6,6
840,63,108,63108,2005,6630,5,5
840,63,108,63108,2005,6710,15,19
840,63,108,63108,2005,6730,11,14
840,63,108,63108,2005,6740,15,15
840,63,108,63108,2005,6760,1,1
840,63,108,63108,2005,6770,3,3
840,63,108,63108,2005,6810,17,22
840,63,108,63108,2005,6830,20,24
840,63,108,63108,2005,6840,3,4
840,63,108,63108,2005,6870,2,2
840,63,108,63108,2005,6882,1,2
840,63,108,63108,2005,7030,17,21
840,63,108,63108,2005,7040,5,10
840,63,108,63108,2005,7050,9,9
840,63,108,63108,2005,7180,20,24
840,63,108,63108,2005,7290,3,3
840,63,108,63108,2005,7310,14,18
840,63,108,63108,2005,7360,3,4
840,63,108,63108,2005,7510,7,7
840,63,108,63108,2005,7550,15,20
840,63,108,63108,2005,7610,3,3
840,63,108,63108,2005,7660,10,12
840,63,108,63108,2006,580,1,1
840,63,108,63108,2006,2730,4,5
840,63,108,63108,2006,2890,15,21
840,63,108,63108,2006,3100,2,2
840,63,108,63108,2006,3160,32,63
840,63,108,63108,2006,3250,2,2
840,63,108,63108,2006,3370,1,1
840,63,108,63108,2006,3390,4,4
840,63,108,63108,2006,3680,2,2
840,63,108,63108,2006,3870,16,17
840,63,108,63108,2006,3940,4,5
840,63,108,63108,2006,4050,5,5
840,63,108,63108,2006,4090,14,17
840,63,108,63108,2006,4120,3,3
840,63,108,63108,2006,4160,4,4
840,63,108,63108,2006,4171,1,1
840,63,108,63108,2006,4200,1,1
840,63,108,63108,2006,4230,6,9
840,63,108,63108,2006,4280,3,8
840,63,108,63108,2006,4440,5,8
840,63,108,63108,2006,4520,16,23
840,63,108,63108,2006,4610,10,11
840,63,108,63108,2006,4650,12,15
840,63,108,63108,2006,4770,7,9
840,63,108,63108,2006,4880,13,18
840,63,108,63108,2006,4900,6,7
840,63,108,63108,2006,4930,11,41
840,63,108,63108,2006,4950,16,34
840,63,108,63108,2006,4980,3,6
840,63,108,63108,2006,5010,1,1
840,63,108,63108,2006,5060,10,11
840,63,108,63108,2006,5110,14,41
840,63,108,63108,2006,5190,3,4
840,63,108,63108,2006,5290,2,3
840,63,108,63108,2006,5600,12,17
840,63,108,63108,2006,5630,3,4
840,63,108,63108,2006,5870,17,21
840,63,108,63108,2006,5930,26,42
840,63,108,63108,2006,5970,15,19
840,63,108,63108,2006,5980,22,44
840,63,108,63108,2006,6100,7,7
840,63,108,63108,2006,6110,12,31
840,63,108,63108,2006,6130,5,7
840,63,108,63108,2006,6240,2,3
840,63,108,63108,2006,6310,10,15
840,63,108,63108,2006,6360,1,1
840,63,108,63108,2006,6370,3,3
840,63,108,63108,2006,6380,1,1
840,63,108,63108,2006,6390,1,1
840,63,108,63108,2006,6480,5,6
840,63,108,63108,2006,6630,3,3
840,63,108,63108,2006,6710,17,26
840,63,108,63108,2006,6730,9,10
840,63,108,63108,2006,6740,5,6
840,63,108,63108,2006,6810,15,21
840,63,108,63108,2006,6830,18,21
840,63,108,63108,2006,6840,1,1
840,63,108,63108,2006,6870,3,3
840,63,108,63108,2006,7030,13,17
840,63,108,63108,2006,7040,6,12
840,63,108,63108,2006,7050,4,5
840,63,108,63108,2006,7180,23,31
840,63,108,63108,2006,7270,1,1
840,63,108,63108,2006,7290,8,11
840,63,108,63108,2006,7310,18,24
840,63,108,63108,2006,7360,8,10
840,63,108,63108,2006,7510,7,12
840,63,108,63108,2006,7550,13,15
840,63,108,63108,2006,7610,4,6
840,63,108,63108,2006,7660,6,7
840,63,108,63108,2007,580,1,1
840,63,108,63108,2007,2730,3,5
840,63,108,63108,2007,2890,16,20
840,63,108,63108,2007,3100,2,2
840,63,108,63108,2007,3160,28,59
840,63,108,63108,2007,3250,2,4
840,63,108,63108,2007,3330,1,1
840,63,108,63108,2007,3370,2,2
840,63,108,63108,2007,3390,5,6
840,63,108,63108,2007,3680,2,2
840,63,108,63108,2007,3870,8,8
840,63,108,63108,2007,3940,1,1
840,63,108,63108,2007,4050,3,3
840,63,108,63108,2007,4060,1,1
840,63,108,63108,2007,4090,11,11
840,63,108,63108,2007,4120,2,2
840,63,108,63108,2007,4160,3,3
840,63,108,63108,2007,4230,2,7
840,63,108,63108,2007,4280,4,4
840,63,108,63108,2007,4440,7,9
840,63,108,63108,2007,4520,11,15
840,63,108,63108,2007,4610,7,7
840,63,108,63108,2007,4650,9,11
840,63,108,63108,2007,4770,5,10
840,63,108,63108,2007,4880,22,33
840,63,108,63108,2007,4900,3,5
840,63,108,63108,2007,4930,9,26
840,63,108,63108,2007,4950,12,26
840,63,108,63108,2007,4980,1,2
840,63,108,63108,2007,5010,1,1
840,63,108,63108,2007,5060,10,13
840,63,108,63108,2007,5110,12,22
840,63,108,63108,2007,5290,6,9
840,63,108,63108,2007,5600,9,15
840,63,108,63108,2007,5630,2,2
840,63,108,63108,2007,5870,14,19
840,63,108,63108,2007,5930,25,35
840,63,108,63108,2007,5970,11,12
840,63,108,63108,2007,5980,27,33
840,63,108,63108,2007,6100,9,9
840,63,108,63108,2007,6110,11,41
840,63,108,63108,2007,6130,4,6
840,63,108,63108,2007,6240,5,5
840,63,108,63108,2007,6280,3,3
840,63,108,63108,2007,6310,12,14
840,63,108,63108,2007,6370,4,5
840,63,108,63108,2007,6390,2,3
840,63,108,63108,2007,6480,3,3
840,63,108,63108,2007,6630,1,2
840,63,108,63108,2007,6710,17,18
840,63,108,63108,2007,6730,5,5
840,63,108,63108,2007,6740,14,15
840,63,108,63108,2007,6760,1,1
840,63,108,63108,2007,6770,1,1
840,63,108,63108,2007,6810,18,21
840,63,108,63108,2007,6830,23,26
840,63,108,63108,2007,6840,2,2
840,63,108,63108,2007,6870,1,2
840,63,108,63108,2007,6882,2,4
840,63,108,63108,2007,7030,11,16
840,63,108,63108,2007,7040,7,10
